Date,AUSTRALIA,UK,CHINA,USA,EMU U$,EM U$,EUROPEAN UNION U$,EUROPE U$,NORTH AMERICA U$,WORLD U$,EM LATIN AMERICA U$
9/12/2006,1004.459,1758.838,37.293,1236.894,208.722,759.731,434.803,1686.313,1358.832,1349.306,2404.595
9/13/2006,1013.016,1758.99,37.494,1241.734,209.324,767.253,435.778,1689.426,1364.297,1353.515,2441.524
9/14/2006,1023.901,1755.257,37.477,1239.695,210.33,769.127,438.318,1698.519,1361.522,1356.583,2436.429
9/15/2006,1016.669,1755.807,37.469,1242.961,209.554,771.509,436.165,1690.186,1364.574,1355.099,2445.961
9/18/2006,1023.698,1759.035,37.883,1244.199,210.052,782.269,437.174,1695.179,1367.101,1357.587,2481.11
9/19/2006,1019.777,1742.737,37.992,1241.313,208.996,781.698,435.166,1688.555,1363.315,1354.817,2460.78
9/20/2006,1007.13,1752.629,38.3,1247.626,211.727,777.827,439.497,1705.835,1368.834,1359.432,2435.068
9/21/2006,1007.291,1761.371,38.624,1240.751,212.695,774.479,442.197,1715.373,1362.172,1360.112,2391.887
9/22/2006,1005.12,1740.509,38.635,1237.466,211.769,764.861,439.355,1706.307,1358.659,1354.458,2350.284
9/25/2006,1003.553,1733.524,38.484,1248.457,210.889,762.838,437.031,1696.428,1370.191,1357.265,2364.497
9/26/2006,1004.038,1755.358,37.69,1257.909,212.4,768.101,440.67,1710.887,1380.407,1364.746,2413.73
9/27/2006,1025.371,1772.27,38.282,1258.631,214.593,776.014,444.622,1725.693,1382.278,1373.836,2443.273
9/28/2006,1029.607,1784.385,38.456,1261.145,214.507,780.553,444.323,1724.413,1385.649,1375.817,2461.13
9/29/2006,1037.893,1782.565,38.562,1257.932,214.417,778.161,443.448,1720.643,1381.536,1373.368,2473.056
10/2/2006,1042.528,1781.478,38.562,1253.462,215.366,781.089,446.089,1730.232,1377.117,1375.567,2482.375
10/3/2006,1043.711,1775.04,38.758,1255.774,214.557,775.753,444.759,1725.025,1377.04,1373.268,2449.379
10/4/2006,1034.963,1784.684,38.673,1271.108,215.301,774.38,446.223,1730.25,1392.969,1381.244,2505.773
10/5/2006,1050.626,1796.224,39.034,1274.719,216.731,784.866,448.724,1740.234,1397.731,1390.592,2535.343
10/6/2006,1050.537,1795.818,38.886,1270.938,214.95,783.79,445.773,1728.888,1393.287,1383.806,2530.227
10/9/2006,1045.684,1802.353,38.497,1272.639,215.43,782.429,446.713,1732.978,1395.433,1385.518,2547.124
10/10/2006,1055.735,1814.804,38.889,1275.536,215.652,786.227,447.408,1735.862,1398.199,1387.725,2573.409
10/11/2006,1062.729,1815.853,39.104,1272.055,216.182,785.831,448.411,1739.014,1392.952,1385.17,2558.044
10/12/2006,1056.804,1830.351,39.291,1284.265,217.634,790.494,451.803,1751.488,1406.434,1394.935,2579.953
10/13/2006,1062.875,1840.484,39.597,1287.222,216.926,803.665,451.727,1750.352,1410.848,1398.123,2625.681
10/16/2006,1067.055,1844.784,39.785,1290.864,217.627,808.575,453.547,1757.071,1415.832,1405.167,2649.864
10/17/2006,1060.986,1825.38,39.898,1285.735,215.38,803.095,449.638,1742.306,1409.949,1397.963,2619.246
10/18/2006,1067.732,1838.189,40.121,1287.498,217.107,806.005,452.885,1754.564,1411.737,1401.879,2636.089
10/19/2006,1061.736,1839.452,40.176,1288.711,218.45,807.48,455.587,1765.595,1413.924,1406.381,2651.844
10/20/2006,1072.084,1839.634,40.557,1289.549,219.192,807.13,457.118,1771.915,1415.387,1409.579,2637.774
10/23/2006,1072.173,1842.245,40.324,1297.56,219.301,804.157,456.664,1770.135,1424.135,1414.448,2654.756
10/24/2006,1069.066,1847.804,40.534,1297.652,219.122,807.236,456.963,1770.505,1424.659,1414.912,2668.66
10/25/2006,1074.952,1857.258,40.74,1302.37,220.387,811.652,460.057,1782.078,1431.026,1421.221,2688.376
10/26/2006,1083.291,1849.135,41.181,1310.27,222.052,816.601,462.287,1791.255,1438.833,1430.039,2698.015
10/27/2006,1076.769,1840.787,40.644,1299.127,222.445,814.834,462.705,1794.356,1427.549,1424.878,2667.377
10/30/2006,1085.345,1830.531,40.647,1299.587,221.582,806.164,460.996,1787.598,1427.72,1420.791,2619.438
10/31/2006,1082.271,1831.657,41.131,1299.627,222.573,814.438,462.954,1793.41,1428.599,1422.926,2663.655
11/1/2006,1089.328,1836.437,41.52,1289.677,223.354,822.116,464.578,1800.349,1416.238,1419.295,2673.554
11/2/2006,1088.515,1835.914,42.064,1289.135,221.517,821.249,462.219,1792.671,1416.19,1416.781,2666.324
11/3/2006,1092.956,1835.408,42.085,1286.442,221.415,826.906,461.435,1789.7,1414.656,1413.907,2687.342
11/6/2006,1095.254,1858.097,42.676,1301.032,224.221,831.614,466.949,1810.684,1430.244,1427.166,2743.481
11/7/2006,1105.242,1864.834,42.681,1303.733,227.004,838.025,472.392,1831.537,1433.008,1436.013,2739.008
11/8/2006,1099.022,1862.628,42.413,1306.971,226.266,835.99,470.696,1823.899,1436.931,1433.314,2750.76
11/9/2006,1092.381,1860.386,43.266,1300.149,226.976,842.098,471.066,1825.679,1430.051,1428.556,2750.002
11/10/2006,1092.665,1854.908,43.188,1302.582,227.943,842.696,472.855,1832.789,1432.047,1431.87,2733.622
11/13/2006,1089.312,1852.038,43.533,1305.679,228.228,840.777,472.013,1829.388,1434.68,1430.221,2721.087
11/14/2006,1092.658,1849.964,43.819,1314.207,227.964,847.905,470.652,1824.412,1443.146,1436.754,2760.152
11/15/2006,1091.506,1863.688,44.557,1317.603,229.444,848.243,473.267,1834.518,1447.48,1440.877,2766.904
11/16/2006,1083.876,1870.679,44.984,1320.392,229.618,851.165,474.339,1838.193,1449.8,1442.007,2761.736
11/17/2006,1089.156,1852.23,45.027,1321.687,228.41,843.762,471.347,1826.791,1450.878,1439.754,2735.423
11/20/2006,1069.843,1855.481,44.619,1321.414,228.743,844.104,472.378,1831.115,1450.586,1435.603,2740.543
11/21/2006,1076.146,1855.555,44.71,1323.644,229.312,850.759,473.346,1835.02,1454.322,1439.378,2767.767
11/22/2006,1092.732,1841.986,46.027,1327.055,231.612,859.929,476.478,1847.87,1458.046,1449.076,2787.784
11/23/2006,1097.161,1836.23,46.167,1327.055,231.361,861.546,475.806,1845.556,1458.765,1449.629,2791.427
11/24/2006,1093.342,1830.42,46.095,1322.514,232.113,862.971,477.654,1852.02,1454.579,1447.924,2782.218
11/27/2006,1092.46,1809.616,45.773,1304.078,228.774,863.127,471.72,1828.581,1435.163,1432.773,2732.917
11/28/2006,1078.933,1802.983,43.834,1308.494,228.551,853.025,471.611,1826.819,1439.518,1433.701,2726.654
11/29/2006,1092.832,1821.419,44.855,1320.914,231.725,866.526,477.871,1851.104,1452.834,1450.329,2789.238
11/30/2006,1098.9,1811.45,45.609,1322.19,231.53,874.08,478.286,1852.944,1454.329,1455.166,2804.615
12/1/2006,1087.929,1803.321,45.401,1319.039,230.382,875.708,477.53,1849.679,1451.053,1452.986,2780.478
12/4/2006,1086.837,1811.656,45.392,1330.576,231.883,879.308,480.372,1860.285,1463.478,1462.027,2836.946
12/5/2006,1087.16,1823.006,46.281,1335.662,233.862,888.379,483.41,1870.418,1469.343,1467.55,2887.738
12/6/2006,1095.156,1824.39,46.574,1333.835,234.043,891.279,483.572,1872.429,1467.078,1469.252,2891.552
12/7/2006,1094.858,1836.771,46.164,1328.32,234.991,891.415,485.599,1880.292,1461.355,1468.723,2889.905
12/8/2006,1085.607,1843.535,45.761,1330.402,235.44,885.441,487,1884.756,1463.488,1469.49,2895.923
12/11/2006,1094.372,1846.077,46.36,1333.312,235.331,881.675,486.03,1880.875,1466.198,1469.068,2907.912
12/12/2006,1095.301,1844.64,46.38,1331.666,236.067,875.415,488.476,1891.238,1463.92,1471.437,2890.343
12/13/2006,1098.147,1855.475,45.83,1333.023,237.565,876.019,491.192,1900.329,1465.597,1474.732,2903.049
12/14/2006,1116.553,1865.499,46.507,1344.186,237.846,886.753,492.097,1904.479,1477.693,1483.737,2938.004
12/15/2006,1115.677,1874.355,46.98,1345.379,237.69,891.644,491.857,1902.786,1477.417,1483.77,2942.698
12/18/2006,1119.038,1871.365,47.979,1340.504,237.17,895.314,490.329,1898.386,1471.844,1479.965,2936.059
12/19/2006,1112.152,1859.15,47.48,1343.249,237.397,881.431,490.909,1900.695,1474.747,1479.925,2917.109
12/20/2006,1122.033,1857.783,48.55,1341.472,238.809,892.431,492.914,1908.065,1473.667,1483.748,2918.346
12/21/2006,1117.919,1854.064,48.6,1336.445,238.184,892.768,491.577,1903.215,1467.498,1479.414,2910.08
12/22/2006,1121.651,1856.397,49.017,1329.523,236.055,892.955,489.1,1893.697,1459.871,1472.988,2902.574
12/25/2006,1121.651,1856.397,49.022,1329.523,236.055,891.746,489.1,1893.697,1459.871,1472.423,2902.574
12/26/2006,1121.651,1856.397,49.019,1334.965,235.687,893.418,488.251,1890.538,1465.233,1474.819,2926.695
12/27/2006,1129.104,1872.263,51.526,1344.277,238.566,905.326,493.18,1908.577,1475.901,1486.322,2975.556
12/28/2006,1132.725,1871.501,52.224,1342.206,238.876,910.186,494.001,1911.599,1474.298,1486.636,2981.898
12/29/2006,1135.05,1865.599,52.22,1336.296,239.569,912.648,494.083,1911.788,1467.924,1483.578,2995.669
1/1/2007,1135.05,1865.599,52.22,1336.296,239.569,912.766,494.083,1911.788,1467.924,1483.578,2995.669
1/2/2007,1135.696,1892.528,53.564,1336.296,244.458,926.179,504.594,1949.502,1467.972,1494.32,3039.149
1/3/2007,1131.031,1895.704,54.284,1335.077,243.08,920.773,500.989,1937.882,1464.677,1488.631,3002.629
1/4/2007,1117.882,1886.557,52.45,1337.39,240.309,906.707,495.311,1916.677,1465.491,1484.354,2968.183
1/5/2007,1115.518,1867.005,52.206,1329.046,236.395,893.963,486.95,1886.174,1456.279,1469.802,2880.094
1/8/2007,1101.176,1859.489,51.433,1331.846,236.677,888.974,487.124,1886.327,1459.647,1471.379,2903.844
1/9/2007,1119.395,1860.001,50.798,1331.698,237.02,877.587,488.097,1889.461,1458.648,1472.729,2849.869
1/10/2007,1105.561,1849.008,49.573,1335.2,234.122,867.13,482.668,1869.422,1462.154,1465.336,2859.716
1/11/2007,1115.061,1868.646,48.977,1344.477,236.956,873.862,488.967,1893.245,1472.125,1475.486,2902.348
1/12/2007,1130.599,1871.631,49.695,1351.073,238.403,884.529,492.946,1908.439,1480.727,1487.556,2926.085
1/15/2007,1136.651,1879.405,51.227,1351.073,239.395,896.711,495.967,1920.805,1481.532,1493.318,2933.522
1/16/2007,1134.113,1865.837,51.41,1352.523,238.374,895.054,492.864,1909.426,1482.26,1490.2,2908.256
1/17/2007,1128.796,1862.612,50.943,1351.272,237.93,893.706,493.024,1910.835,1480.943,1490.637,2926.804
1/18/2007,1134.43,1864.264,51.235,1346.76,237.706,896.849,493.097,1910.156,1475.511,1487.814,2901.66
1/19/2007,1135.063,1872.235,51.088,1350.879,239.601,896.776,496.371,1922.747,1480.598,1493.558,2954.206
1/22/2007,1146.812,1866.877,52.235,1343.767,238.509,903.698,494.845,1917.032,1473.061,1490.114,2965.558
1/23/2007,1148.322,1868.544,52.114,1348.655,239.664,905.806,497.476,1927.749,1479.164,1496.532,3005.141
1/24/2007,1155.398,1893.236,52.573,1360.416,240.92,915.878,499.396,1934.714,1491.907,1505.98,3050.368
1/25/2007,1156.08,1880.48,51.816,1345.16,240.453,912.777,498.132,1930.582,1475.975,1495.445,3031.367
1/26/2007,1156.08,1868.607,50.425,1343.541,237.74,901.987,492.322,1907.262,1474.406,1487.302,3008.447
1/29/2007,1154.469,1872.006,50.393,1342.4,239.38,894.711,494.531,1916.568,1472.897,1488.967,2959.63
1/30/2007,1164.705,1872.788,51.089,1350.112,240.966,899.423,497.07,1926.334,1481.507,1496.764,2994.495
1/31/2007,1157.578,1861.862,50.211,1359.127,240.915,901.477,495.673,1922.019,1490.933,1500.232,3041.841
2/1/2007,1166.068,1885.606,50.236,1366.269,243.328,912.678,502.368,1947.731,1499.558,1514.086,3080.114
2/2/2007,1170.04,1894.143,50.438,1368.902,243.442,919.616,502.961,1950.306,1501.421,1515.724,3095.997
2/5/2007,1167.682,1896.75,50.459,1367.861,242.619,922.039,501.375,1944.415,1500.818,1512.412,3105.699
2/6/2007,1177.328,1905.028,50.821,1369.05,243.351,928.655,504.105,1954.726,1502.11,1517.527,3123.291
2/7/2007,1184.716,1911.598,51.622,1371.454,245.801,928.595,508.092,1969.915,1504.128,1522.243,3111.969
2/8/2007,1184.144,1904.859,52.177,1369.859,244.785,924.929,504.768,1956.232,1502.804,1516.788,3111.513
2/9/2007,1189.637,1915.56,52.021,1359.746,245.226,924.159,505.532,1959.585,1492.468,1513.764,3081.499
2/12/2007,1188.221,1906.567,52.023,1354.808,242.736,911.841,501.122,1943.264,1487.192,1506.229,3049.675
2/13/2007,1191.08,1915.263,50.892,1365.22,244.986,915.241,504.274,1954.14,1499.532,1517.244,3112.623
2/14/2007,1195.756,1926.602,51.204,1375.786,249.076,928.435,512.706,1986.391,1510.664,1533.83,3172.369
2/15/2007,1201.778,1930.626,52.025,1377.501,249.408,935.209,512.716,1987.13,1513.318,1538.96,3172.058
2/16/2007,1193.909,1926.819,52.343,1376.54,248.682,937.106,510.933,1981.49,1512.454,1536.735,3162.126
2/19/2007,1201.418,1934.8,52.343,1376.54,250.245,939.214,513.603,1991.226,1512.239,1539.378,3166.046
2/20/2007,1201.893,1924.921,52.343,1380.838,249.859,936.433,512.739,1987.094,1516.662,1540.345,3157.258
2/21/2007,1193.744,1908.257,52.726,1379.126,248.328,937.593,508.589,1969.823,1515.461,1534.37,3166.698
2/22/2007,1207.186,1914.837,53.078,1377.982,248.524,943.885,509.623,1973.453,1514.043,1535.929,3198.175
2/23/2007,1211.723,1920.487,52.8,1373.186,249.874,940.238,513.023,1986.96,1509.504,1538.933,3152.567
2/26/2007,1213.885,1930.057,52.261,1371.379,251.214,940.412,515.764,1996.246,1508.053,1541.714,3143.547
2/27/2007,1203.903,1885.012,50.982,1324.242,245.013,911.532,503.404,1947.812,1456.498,1503.417,2933.247
2/28/2007,1171.559,1851.485,49.349,1331.224,241.01,895.542,494.125,1912.932,1462.93,1490.44,2957.574
3/1/2007,1166.456,1835.307,48.255,1327.76,237.155,882.152,487.543,1889.213,1458.791,1481.449,2925.882
3/2/2007,1161.505,1835.872,48.116,1312.143,236.55,877.601,485.906,1884.689,1441.643,1470.039,2880.753
3/5/2007,1136.085,1818.162,45.463,1298.972,232.91,844.184,477.562,1852.436,1426.857,1447.57,2797.083
3/6/2007,1159.757,1842.38,46.859,1319.196,234.768,864.708,482.277,1870.822,1449.05,1467.819,2910.81
3/7/2007,1169.499,1848.851,46.87,1316.122,236.747,866.253,486.025,1886.416,1446.585,1470.32,2901.255
3/8/2007,1168.296,1870.399,48.226,1325.476,239.945,882.693,492.232,1908.738,1456.512,1483.517,2964.894
3/9/2007,1169.993,1875.399,48.227,1326.477,240.218,889.333,493.231,1911.041,1458.212,1485.23,3004.099
3/12/2007,1182.616,1872.345,49.205,1330.21,240.543,895.373,493.287,1911.851,1462.519,1490.437,3014.709
3/13/2007,1177.536,1850.927,48.784,1303.413,238.079,888.88,488.406,1893.868,1433.105,1469.545,2930.807
3/14/2007,1152.751,1802.296,47.522,1311.67,232.394,872.263,476.447,1847.584,1441.15,1456.27,2936.81
3/15/2007,1175.539,1842.213,48.136,1316.857,237.438,883.82,487.161,1887.649,1446.848,1471.285,2962.38
3/16/2007,1171.535,1841.651,48.296,1311.852,238.669,882.875,489.162,1895.941,1441.441,1469.711,2938.575
3/19/2007,1175.468,1859.845,49.036,1326.456,242.41,893.742,496.222,1922.244,1457.8,1486.487,2990.889
3/20/2007,1178.696,1869.317,49.303,1334.966,243.628,898.407,499.894,1935.789,1467.17,1496.909,3034.347
3/21/2007,1175.511,1881.288,49.681,1357.69,244.388,909.224,502.4,1945.779,1492.418,1512.179,3116.787
3/22/2007,1194,1899.278,50.12,1357.211,249.806,921.664,511.785,1981.759,1491.673,1524.835,3129.174
3/23/2007,1193.37,1905.335,50.428,1358.358,250.131,923.444,512.273,1982.922,1493.45,1526.852,3124.702
3/26/2007,1201.408,1891.927,50.932,1359.502,248.417,925.352,509.197,1971.117,1495.097,1525.06,3128.915
3/27/2007,1194.794,1892.423,50.832,1351.061,248.89,922.036,509.574,1971.206,1485.929,1518.367,3100.662
3/28/2007,1186.441,1884.869,50.433,1340.377,247.701,913.773,507.12,1962.057,1474.958,1510.352,3056.932
3/29/2007,1194.157,1901.437,51.165,1345.194,250.169,924.67,511.809,1978.996,1480.181,1515.935,3133.76
3/30/2007,1200.462,1897.154,51.254,1343.991,249.901,929.034,510.946,1975.175,1478.557,1514.181,3163.199
4/2/2007,1184.355,1900.7,51.268,1347.786,251.861,928.13,515.403,1991.617,1483.138,1518.173,3171.794
4/3/2007,1205.755,1915.952,51.68,1360.396,254.865,937.109,520.919,2012.01,1496.838,1532.391,3222.918
4/4/2007,1222.483,1915.585,52.584,1361.978,255.71,947.444,521.799,2014.919,1499.039,1538.173,3241.171
4/5/2007,1218.825,1925.167,52.585,1366.119,257.306,950.292,524.338,2025.509,1503.744,1542.407,3252.165
4/6/2007,1218.825,1925.167,52.584,1366.119,257.306,950.451,524.345,2025.509,1503.744,1542.016,3252.165
4/9/2007,1218.825,1925.167,52.591,1366.932,255.965,956.9,521.613,2014.142,1504.912,1540.706,3281.115
4/10/2007,1233.367,1931.63,53.193,1370.359,259.237,960.329,527.737,2038.08,1508.317,1549.778,3290.468
4/11/2007,1233.197,1929.628,53.759,1361.118,258.654,963.624,527.343,2035.823,1498.816,1544.236,3267.748
4/12/2007,1233.261,1929.901,53.705,1369.412,258.882,963.337,527.771,2037.201,1508.878,1548.971,3287.606
4/13/2007,1229.486,1943.241,53.667,1374.18,261.03,968.989,532.184,2053.879,1514.336,1553.655,3327.524
4/16/2007,1242.178,1959.046,54.8,1388.739,264.978,980.675,539.733,2082.492,1530.363,1571.643,3367.802
4/17/2007,1239.745,1953.47,54.87,1391.613,265.346,978.437,541.183,2087.283,1533.227,1574.449,3359.281
4/18/2007,1250.781,1939.208,54.86,1392.356,264.123,975.682,538.279,2078.709,1534.616,1576.038,3345.348
4/19/2007,1235.47,1936.476,53.083,1390.037,263.638,964.33,537.137,2074.322,1531.124,1569.6,3344.708
4/20/2007,1244.144,1949.26,53.929,1402.565,267.379,979.574,543.283,2098.022,1545.008,1583.136,3389.185
4/23/2007,1244.147,1947.767,53.945,1399.696,266.055,980.859,541.27,2091.821,1541.753,1579.767,3376.104
4/24/2007,1240.701,1931.844,54.077,1399.328,264.908,980.164,538.23,2081.619,1541.188,1576.658,3345.729
4/25/2007,1240.701,1942.001,53.74,1413.053,267.793,982.721,543.294,2100.184,1556.495,1587.764,3382.27
4/26/2007,1245.694,1944.089,54.152,1412.399,267.372,983.506,541.661,2094.938,1554.722,1585.762,3364.977
4/27/2007,1232.686,1929.417,53.537,1412.089,266.87,975.805,540.552,2090.035,1555.318,1584.094,3354.393
4/30/2007,1234.584,1938.59,53.092,1400.303,266.937,969.931,541.454,2093.281,1542.31,1577.86,3320.979
5/1/2007,1229.61,1930.404,53.092,1404.189,265.962,969.148,539.301,2084.501,1545.876,1575.913,3318.258
5/2/2007,1248.61,1949.114,52.974,1413.813,267.283,975.123,542.082,2094.675,1557.256,1585.853,3361.019
5/3/2007,1249.426,1965.002,53.81,1419.612,267.025,986.5,542.871,2096.21,1564.267,1589.885,3425.296
5/4/2007,1261.629,1985.726,54.792,1422.467,269.1,995.291,548.055,2116.02,1567.709,1597.445,3448.604
5/7/2007,1268.015,1985.726,55.262,1425.822,270.011,999.542,549.788,2122.443,1572.449,1605.401,3432.164
5/8/2007,1261.048,1969.284,54.909,1424.207,265.776,993.146,541.66,2090.523,1570.994,1596.108,3422.185
5/9/2007,1269.038,1968.345,55.364,1429.068,266.833,998.772,543.471,2098.137,1575.679,1602.483,3489.736
5/10/2007,1271.892,1961.4,55.64,1409.14,264.33,993.902,537.938,2076.851,1554.809,1584.499,3438.933
5/11/2007,1259.631,1971.594,54.851,1422.89,265.974,990.838,541.18,2088.964,1569.641,1593.841,3478.899
5/14/2007,1268.098,1969.127,57.465,1419.985,265.878,998.014,540.958,2087.391,1566.605,1593.206,3447.212
5/15/2007,1257.146,1973.37,57.086,1417.687,268.478,992.523,544.881,2102.66,1565.414,1594.405,3456.528
5/16/2007,1257.803,1970.434,57.469,1429.527,267.393,1003.903,543.075,2095.084,1577.953,1598.196,3563.949
5/17/2007,1271.982,1977.503,57.45,1427.924,266.373,1003.163,541.509,2088.31,1577.41,1595.416,3564.19
5/18/2007,1261.497,1995.227,57.174,1437.134,269.245,1005.706,546.838,2108.305,1587.575,1604.615,3595.947
5/21/2007,1271.533,1993.938,57.427,1439.882,267.949,1014.06,544.652,2099.93,1591.004,1605.406,3633.114
5/22/2007,1265.381,1983.916,57.242,1439.543,268.566,1017.433,544.985,2100.339,1590.455,1607.106,3621.848
5/23/2007,1268.431,1986.863,57.289,1437.466,270.871,1015.957,549.915,2120.377,1589.03,1612.598,3619.128
5/24/2007,1252.948,1972.046,57.243,1423.039,267.491,1003.399,543.837,2096.989,1572.531,1596.96,3506.581
5/25/2007,1246.199,1972.447,56.118,1430.889,268.109,1004.872,544.441,2099.6,1581.479,1599.403,3584.444
5/28/2007,1245.987,1972.447,56.226,1430.889,268.764,1008.012,545.362,2102.641,1581.806,1601.209,3610.981
5/29/2007,1259.384,1982.685,56.016,1433.867,269.467,1006.099,546.723,2108.096,1584.769,1605.753,3596.523
5/30/2007,1244.534,1980.566,54.896,1445.634,267.819,999.319,543.447,2095.976,1597.567,1608.61,3627.717
5/31/2007,1256.68,1986.072,56.584,1446.191,271.2,1014.785,548.795,2116.106,1598.326,1616.871,3657.377
6/1/2007,1260.776,2002.626,57.076,1451.593,272.735,1031.515,552.498,2129.726,1604.992,1625.219,3763.028
6/4/2007,1272.56,1998.455,57.308,1454.541,273.108,1034.454,553.728,2134.279,1608.953,1630.058,3753.126
6/5/2007,1268.174,1989.067,57.833,1446.745,272.276,1035.549,552.124,2127.665,1600.516,1624.571,3743.878
6/6/2007,1262.222,1955.892,57.959,1433.595,266.638,1024.03,541.728,2089.021,1585.475,1607.747,3629.129
6/7/2007,1257.484,1950.088,57.795,1408.036,262.789,1019.639,534.532,2060.057,1557.036,1584.77,3595.786
